"Country Name","Country Code","Indicator Name","Indicator Code","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Anguilla","AIA","Control of Corruption: Estimate","CC.EST","","","","","","0.827518939971924","1.2721574306488","1.27696180343628","1.30082452297211","1.32062613964081","1.3451269865036","1.33295929431915","1.30731344223022","1.30329477787018","1.29579281806946","1.25169777870178","1.24600279331207",
"Anguilla","AIA","Control of Corruption: Number of Sources","CC.NO.SRC","","","","","","1","1","1","1","1","1","1","1","1","1","1","1",
"Anguilla","AIA","Control of Corruption: Percentile Rank","CC.PER.RNK","","","","","","78.0487823486328","88.2926864624023","88.7804870605469","89.3203887939453","89.8058242797852","88.5167465209961","88.0952377319336","88.1516571044922","87.2037887573242","87.2037887573242","87.0192337036133","86.538459777832",
"Anguilla","AIA","Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","CC.PER.RNK.LOWER","","","","","","60.6796112060547","73.7864074707031","72.3300933837891","73.4299545288086","73.9130401611328","72.8571395874023","72.0379180908203","72.6415100097656","72.1698150634766","71.2264175415039","70.3349304199219","70.3349304199219",
"Anguilla","AIA","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval","CC.PER.RNK.UPPER","","","","","","91.7475738525391","92.7184448242188","94.6601943969727","94.2028961181641","94.6859893798828","95.2380981445313","94.7867279052734","94.8113174438477","95.2830200195313","95.7547149658203","95.2153091430664","95.2153091430664",
"Anguilla","AIA","Control of Corruption: Standard Error","CC.STD.ERR","","","","","","0.392271041870117","0.318737328052521","0.41911581158638","0.414466798305511","0.404638111591339","0.423616677522659","0.429325073957443","0.403984993696213","0.420122265815735","0.42986536026001","0.423243194818497","0.416779011487961",
"Anguilla","AIA","Government Effectiveness: Estimate","GE.EST","","","","","","0.967161655426025","1.51716732978821","1.51721799373627","1.49761533737183","1.53406000137329","1.5214741230011","1.51185607910156","1.49726366996765","1.52877748012543","1.53913474082947","0.921534359455109","0.981314778327942",
"Anguilla","AIA","Government Effectiveness: Number of Sources","GE.NO.SRC","","","","","","1","1","1","1","1","1","1","1","1","1","1","1",
"Anguilla","AIA","Government Effectiveness: Percentile Rank","GE.PER.RNK","","","","","","80.9756088256836","90.2439041137695","89.2682952880859","90.291259765625","90.7766952514648","91.8660278320313","89.9521560668945","90.5213241577148","91.4691925048828","92.4170608520508","77.4038467407227","78.8461532592773",
"Anguilla","AIA","Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval","GE.PER.RNK.LOWER","","","","","","66.5048522949219","81.5533981323242","76.6990280151367","76.8115921020508","77.2946853637695","75.7142868041992","75.2380981445313","75.4716949462891","76.4150924682617","78.301887512207","60.7655487060547","64.1148300170898",
"Anguilla","AIA","Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval","GE.PER.RNK.UPPER","","","","","","91.2621383666992","99.0291290283203","99.5145645141602","99.0338134765625","99.5169067382813","98.5714263916016","99.0476226806641","99.5283050537109","99.5283050537109","99.5283050537109","93.3014373779297","92.8229675292969",
"Anguilla","AIA","Government Effectiveness: Standard Error","GE.STD.ERR","","","","","","0.422594308853149","0.31851801276207","0.412484169006348","0.467195421457291","0.446473598480225","0.420914143323898","0.437938392162323","0.42177551984787","0.388832271099091","0.369264990091324","0.459641546010971","0.441162526607513",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","0.820498704910278","1.23113608360291","1.15520167350769","1.14977180957794","1.15749871730804","0.920139789581299","1.43199229240417","1.60313296318054","1.53232991695404","1.59396719932556","1.22577154636383","1.32065200805664",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Number of Sources","PV.NO.SRC","","","","","","1","2","2","2","2","2","2","2","2","2","2","2",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","","","","","","74.8792266845703","91.3043441772461","90.8212585449219","91.7874374389648","91.8269195556641","81.9905242919922","95.2606658935547","99.5260696411133","99.5260696411133","99.5260696411133","94.2857131958008","96.1904754638672",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","PV.PER.RNK.LOWER","","","","","","49.038459777832","65.8653869628906","62.980770111084","66.8269195556641","67.464111328125","57.0754699707031","76.4150924682617","82.5471725463867","83.0188674926758","84.4339599609375","72.9857788085938","73.9336471557617",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval","PV.PER.RNK.UPPER","","","","","","99.5192337036133","100","100","100","100","99.0566024780273","100","100","100","100","99.5260696411133","99.5260696411133",
"Anguilla","AIA","Political Stability and Absence of Violence/Terrorism: Standard Error","PV.STD.ERR","","","","","","0.444305092096329","0.383004009723663","0.373346865177155","0.345674246549606","0.34191769361496","0.343959391117096","0.354980766773224","0.339249223470688","0.311944335699081","0.327798217535019","0.270205855369568","0.286253929138184",
"Anguilla","AIA","Regulatory Quality: Estimate","RQ.EST","","","","","","0.873406648635864","1.0998706817627","1.34129822254181","1.36217188835144","1.38144052028656","1.38200402259827","1.36766421794891","1.35198616981506","1.31958544254303","1.3200147151947","0.854564249515533","0.892058968544006",
"Anguilla","AIA","Regulatory Quality: Number of Sources","RQ.NO.SRC","","","","","","1","1","1","1","1","1","1","1","1","1","1","1",
